"run_id","round_size","match_order","left_book_id","right_book_id","winner_book_id"
"124","16","2","952","438","438"
"124","16","3","933","419","419"
"124","16","4","914","400","914"
"124","16","5","895","381","895"
"124","16","6","876","362","876"
"124","16","7","857","495","495"
"124","8","0","990","457","457"
"124","8","1","438","419","438"
"124","8","2","914","895","914"
"124","8","3","876","495","876"
"124","4","0","457","438","438"
"124","4","1","914","876","876"
"124","2","0","438","876","438"
"125","16","0","821","650","650"
"125","16","1","479","308","479"
"125","16","2","137","975","137"
"125","16","3","804","633","804"
"125","16","4","462","291","291"
"125","16","5","838","667","667"
"125","16","6","496","325","325"
"125","16","7","154","992","154"
"125","8","0","650","479","650"
"125","8","1","137","804","804"
"125","8","2","291","667","667"
"125","8","3","325","154","154"
"125","4","0","650","804","650"
"125","4","1","667","154","667"
"125","2","0","650","667","667"
"126","16","0","395","346","346"
"126","16","1","371","322","322"
"126","16","2","396","347","396"
"126","16","3","372","323","372"
"126","16","4","397","348","397"
"126","16","5","373","320","320"
"126","16","6","394","345","345"
"126","16","7","370","321","321"
"126","8","0","346","322","346"
"126","8","1","396","372","396"
"126","8","2","397","320","320"
"126","8","3","345","321","321"
"126","4","0","346","396","346"
"126","4","1","320","321","320"
"126","2","0","346","320","346"
"127","16","0","478","479","478"
"127","16","1","480","481","480"
"127","16","2","482","483","483"
"127","16","3","493","494","494"
"127","16","4","495","496","496"
"127","16","5","497","498","497"
"127","16","6","499","476","499"
"127","16","7","500","477","500"
"127","8","0","478","480","480"
"127","8","1","483","494","483"
"127","8","2","496","497","496"
"127","8","3","499","500","499"
"127","4","0","480","483","483"
"127","4","1","496","499","499"
"127","2","0","483","499","499"
"128","16","0","902","687","687"
"128","16","1","365","43","365"
"128","16","2","730","408","730"
"128","16","3","86","773","86"
"128","16","4","451","129","129"
"128","16","5","816","494","494"
"128","16","6","172","859","859"
"128","16","7","537","215","537"
"128","8","0","687","365","687"
"128","8","1","730","86","86"
"128","8","2","129","494","494"
"128","8","3","859","537","537"
"128","4","0","687","86","687"
"128","4","1","494","537","494"
"128","2","0","687","494","687"
"129","16","0","457","952","457"
"129","16","1","438","933","933"
"129","16","2","419","914","914"
"129","16","3","400","895","895"
"129","16","4","381","876","381"
"129","16","5","362","857","362"
"129","16","6","495","990","495"
"129","16","7","476","971","971"
"129","8","0","457","933","933"
"129","8","1","914","895","914"
"129","8","2","381","362","381"
"129","8","3","495","971","495"
"129","4","0","933","914","914"
"129","4","1","381","495","495"
"129","2","0","914","495","914"
"130","16","0","308","137","137"
"130","16","1","975","804","975"
"130","16","2","633","462","633"
"130","16","3","291","838","291"
"130","16","4","667","496","496"
"130","16","5","325","154","154"
"130","16","6","992","821","821"
"130","16","7","650","479","650"
"130","8","0","137","975","137"
"130","8","1","633","291","291"
"130","8","2","496","154","154"
"130","8","3","821","650","650"
"130","4","0","137","291","137"
"130","4","1","154","650","154"
"130","2","0","137","154","154"
"131","16","0","731","905","731"
"131","16","1","70","244","70"
"131","16","2","418","592","418"
"131","16","3","766","174","174"
"131","16","4","348","522","522"
"131","16","5","696","870","696"
"131","16","6","35","209","35"
"131","16","7","383","557","383"
"131","8","0","731","70","70"
"131","8","1","418","174","174"
"131","8","2","522","696","522"
"131","8","3","35","383","35"
"131","4","0","70","174","70"
"131","4","1","522","35","35"
"131","2","0","70","35","35"
"132","16","0","199","4","4"
"132","16","1","228","163","163"
"132","16","2","196","1","196"
"132","16","3","229","164","229"
"132","16","4","197","2","197"
"132","16","5","230","165","165"
"132","16","6","198","3","3"
"132","16","7","231","166","166"
"132","8","0","4","163","4"
"132","8","1","196","229","196"
"132","8","2","197","165","165"
"132","8","3","3","166","166"
"132","4","0","4","196","196"
"132","4","1","165","166","165"
"132","2","0","196","165","196"
"133","16","0","301","274","301"
"133","16","1","247","302","247"
"133","16","2","275","248","248"
"133","16","3","303","276","276"
"133","16","4","249","304","304"
"133","16","5","277","250","277"
"133","16","6","305","300","305"
"133","16","7","273","246","273"
"133","8","0","301","247","247"
"133","8","1","248","276","276"
"133","8","2","304","277","304"
"133","8","3","305","273","305"
"133","4","0","247","276","247"
"133","4","1","304","305","305"
"133","2","0","247","305","305"
"134","16","0","322","396","396"
"134","16","1","347","372","372"
"134","16","2","323","397","323"
"134","16","3","348","373","348"
"134","16","4","320","394","320"
"134","16","5","345","370","370"
"134","16","6","321","395","395"
"134","16","7","346","371","371"
"134","8","0","396","372","396"
"134","8","1","323","348","323"
"134","8","2","320","370","370"
"134","8","3","395","371","371"
"134","4","0","396","323","396"
"134","4","1","370","371","370"
"134","2","0","396","370","396"
"135","16","0","481","482","481"
"135","16","1","483","493","483"
"135","16","2","494","495","495"
"135","16","3","496","497","497"
"135","16","4","498","499","499"
"135","16","5","476","500","476"
"135","16","6","477","478","477"
"135","16","7","479","480","479"
"135","8","0","481","483","483"
"135","8","1","495","497","497"
"135","8","2","499","476","499"
"135","8","3","477","479","477"
"135","4","0","483","497","497"
"135","4","1","499","477","477"
"135","2","0","497","477","477"
"136","16","0","43","730","730"
"136","16","1","408","86","86"
"136","16","2","773","451","773"
"136","16","3","129","816","129"
"136","16","4","494","172","494"
"136","16","5","859","537","537"
"136","16","6","215","902","902"
"136","16","7","687","365","687"
"136","8","0","730","86","730"
"136","8","1","773","129","773"
"136","8","2","494","537","537"
"136","8","3","902","687","687"
"136","4","0","730","773","730"
"136","4","1","537","687","537"
"136","2","0","730","537","730"
"137","16","0","244","418","244"
"137","16","1","592","766","592"
"137","16","2","174","348","174"
"137","16","3","522","696","696"
"137","16","4","870","35","35"
"137","16","5","209","383","383"
"137","16","6","557","731","557"
"137","16","7","905","70","905"
"137","8","0","244","592","592"
"137","8","1","174","696","696"
"137","8","2","35","383","383"
"137","8","3","557","905","557"
"137","4","0","592","696","592"
"137","4","1","383","557","557"
"137","2","0","592","557","557"
"138","16","0","163","196","196"
"138","16","1","1","229","229"
"138","16","2","164","197","164"
"138","16","3","2","230","2"
"138","16","4","165","198","165"
"138","16","5","3","231","231"
"138","16","6","166","199","199"
"138","16","7","4","228","228"
"138","8","0","196","229","196"
"138","8","1","164","2","164"
"138","8","2","165","231","231"
"138","8","3","199","228","228"
"138","4","0","196","164","164"
"138","4","1","231","228","231"
"138","2","0","164","231","164"
"139","16","0","302","275","302"
"139","16","1","248","303","248"
"139","16","2","276","249","249"
"139","16","3","304","277","277"
"139","16","4","250","305","305"
"139","16","5","300","273","300"
"139","16","6","246","301","246"
"139","16","7","274","247","274"
"139","8","0","302","248","248"
"139","8","1","249","277","277"
"139","8","2","305","300","305"
"139","8","3","246","274","246"
"139","4","0","248","277","248"
"139","4","1","305","246","246"
"139","2","0","248","246","246"
"140","16","0","291","838","838"
"140","16","1","667","496","667"
"140","16","2","325","154","325"
"140","16","3","992","821","992"
"140","16","4","650","479","479"
"140","16","5","308","137","137"
"140","16","6","975","804","804"
"140","16","7","633","462","633"
"140","8","0","838","667","838"
"140","8","1","325","992","992"
"140","8","2","479","137","137"
"140","8","3","804","633","633"
"140","4","0","838","992","838"
"140","4","1","137","633","137"
"140","2","0","838","137","838"
"141","16","0","496","497","496"
"141","16","1","498","499","498"
"141","16","2","476","500","500"
"141","16","3","477","478","478"
"141","16","4","479","480","480"
"141","16","5","481","482","481"
"141","16","6","483","493","483"
"141","16","7","494","495","494"
"141","8","0","496","498","498"
"141","8","1","500","478","478"
"141","8","2","480","481","480"
"141","8","3","483","494","483"
"141","4","0","498","478","498"
"141","4","1","480","483","483"
"141","2","0","498","483","483"
"142","16","0","129","816","816"
"142","16","1","494","172","172"
"142","16","2","859","537","859"
"142","16","3","215","902","215"
"142","16","4","687","365","687"
"142","16","5","43","730","730"
"142","16","6","408","86","86"
"142","16","7","773","451","451"
"142","8","0","816","172","816"
"142","8","1","859","215","859"
"142","8","2","687","730","730"
"142","8","3","86","451","451"
"142","4","0","816","859","816"
"142","4","1","730","451","730"
"142","2","0","816","730","816"
"143","16","0","876","362","876"
"143","16","1","857","495","857"
"143","16","2","990","476","476"
"143","16","3","971","457","457"
"143","16","4","952","438","438"
"143","16","5","933","419","933"
"143","16","6","914","400","914"
"143","16","7","895","381","895"
"143","8","0","876","857","857"
"143","8","1","476","457","457"
"143","8","2","438","933","438"
"143","8","3","914","895","914"
"143","4","0","857","457","457"
"143","4","1","438","914","914"
"143","2","0","457","914","914"
"144","16","0","496","325","325"
"144","16","1","154","992","992"
"144","16","2","821","650","821"
"144","16","3","479","308","479"
"144","16","4","137","975","137"
"144","16","5","804","633","633"
"144","16","6","462","291","291"
"144","16","7","838","667","838"
"144","8","0","325","992","325"
"144","8","1","821","479","821"
"144","8","2","137","633","633"
"144","8","3","291","838","838"
"144","4","0","325","821","325"
"144","4","1","633","838","633"
"144","2","0","325","633","325"
"145","16","0","2","230","230"
"145","16","1","165","198","198"
"145","16","2","3","231","231"
"145","16","3","166","199","166"
"145","16","4","4","228","4"
"145","16","5","163","196","163"
"145","16","6","1","229","229"
"145","16","7","164","197","197"
"145","8","0","230","198","230"
"145","8","1","231","166","231"
"145","8","2","4","163","4"
"145","8","3","229","197","197"
"145","4","0","230","231","231"
"145","4","1","4","197","4"
"145","2","0","231","4","231"
"146","16","0","304","277","304"
"146","16","1","250","305","250"
"146","16","2","300","273","300"
"146","16","3","246","301","301"
"146","16","4","274","247","247"
"146","16","5","302","275","275"
"146","16","6","248","303","248"
"146","16","7","276","249","276"
"146","8","0","304","250","250"
"146","8","1","300","301","301"
"146","8","2","247","275","275"
"146","8","3","248","276","248"
"146","4","0","250","301","250"
"146","4","1","275","248","248"
"146","2","0","250","248","248"
"147","16","0","394","345","345"
"147","16","1","370","321","321"
"147","16","2","395","346","395"
"147","16","3","371","322","371"
"147","16","4","396","347","396"
"147","16","5","372","323","323"
"147","16","6","397","348","348"
"147","16","7","373","320","320"
"147","8","0","345","321","345"
"147","8","1","395","371","395"
"147","8","2","396","323","323"
"147","8","3","348","320","320"
"147","4","0","345","395","395"
"147","4","1","323","320","323"
"147","2","0","395","323","395"
"148","16","0","499","476","499"
"148","16","1","500","477","500"
"148","16","2","478","479","479"
"148","16","3","480","481","481"
"148","16","4","482","483","483"
"148","16","5","493","494","493"
"148","16","6","495","496","495"
"148","16","7","497","498","497"
"148","8","0","499","500","500"
"148","8","1","479","481","481"
"148","8","2","483","493","483"
"148","8","3","495","497","495"
"148","4","0","500","481","500"
"148","4","1","483","495","495"
"148","2","0","500","495","495"
"149","16","0","172","859","859"
"149","16","1","537","215","215"
"149","16","2","902","687","902"
"149","16","3","365","43","365"
"149","16","4","730","408","730"
"149","16","5","86","773","773"
"149","16","6","451","129","129"
"149","16","7","816","494","494"
"149","8","0","859","215","859"
"149","8","1","902","365","902"
"149","8","2","730","773","773"
"149","8","3","129","494","494"
"149","4","0","859","902","859"
"149","4","1","773","494","773"
"149","2","0","859","773","859"
"150","16","0","495","990","495"
"150","16","1","476","971","476"
"150","16","2","457","952","952"
"150","16","3","438","933","933"
"150","16","4","419","914","914"
"150","16","5","400","895","400"
"150","16","6","381","876","381"
"150","16","7","362","857","362"
"150","8","0","495","476","476"
"150","8","1","952","933","933"
"150","8","2","914","400","914"
"150","8","3","381","362","381"
"150","4","0","476","933","933"
"150","4","1","914","381","381"
"150","2","0","933","381","381"
"151","16","0","35","209","35"
"151","16","1","383","557","383"
"151","16","2","731","905","731"
"151","16","3","70","244","244"
"151","16","4","418","592","592"
"151","16","5","766","174","174"
"151","16","6","348","522","348"
"151","16","7","696","870","696"
"151","8","0","35","383","383"
"151","8","1","731","244","244"
"151","8","2","592","174","174"
"151","8","3","348","696","348"
"151","4","0","383","244","383"
"151","4","1","174","348","174"
"151","2","0","383","174","174"
"152","16","0","198","3","3"
"152","16","1","231","166","166"
"152","16","2","199","4","4"
"152","16","3","228","163","228"
"152","16","4","196","1","196"
"152","16","5","229","164","229"
"152","16","6","197","2","2"
"152","16","7","230","165","165"
"152","8","0","3","166","3"
"152","8","1","4","228","4"
"152","8","2","196","229","196"
"152","8","3","2","165","165"
"152","4","0","3","4","4"
"152","4","1","196","165","196"
"152","2","0","4","196","4"
"153","16","0","305","300","305"
"153","16","1","273","246","273"
"153","16","2","301","274","301"
"153","16","3","247","302","302"
"153","16","4","275","248","248"
"153","16","5","303","276","276"
"153","16","6","249","304","249"
"153","16","7","277","250","277"
"153","8","0","305","273","273"
"153","8","1","301","302","302"
"153","8","2","248","276","276"
"153","8","3","249","277","249"
"153","4","0","273","302","273"
"153","4","1","276","249","249"
"153","2","0","273","249","249"
"154","16","0","321","395","395"
"154","16","1","346","371","371"
"154","16","2","322","396","396"
"154","16","3","347","372","347"
"154","16","4","323","397","323"
"154","16","5","348","373","348"
"154","16","6","320","394","394"
"154","16","7","345","370","370"
"154","8","0","395","371","395"
"154","8","1","396","347","396"
"154","8","2","323","348","323"
"154","8","3","394","370","370"
"154","4","0","395","396","396"
"154","4","1","323","370","323"
"154","2","0","396","323","396"
"155","16","0","557","731","557"
"155","16","1","905","70","905"
"155","16","2","244","418","244"
"155","16","3","592","766","766"
"155","16","4","174","348","348"
"155","16","5","522","696","696"
"155","16","6","870","35","870"
"155","16","7","209","383","209"
"155","8","0","557","905","905"
"155","8","1","244","766","766"
"155","8","2","348","696","696"
"155","8","3","870","209","870"
"155","4","0","905","766","905"
"155","4","1","696","870","696"
"155","2","0","905","696","696"
"156","16","0","365","43","43"
"156","16","1","730","408","408"
"156","16","2","86","773","86"
"156","16","3","451","129","451"
"156","16","4","816","494","816"
"156","16","5","172","859","859"
"156","16","6","537","215","215"
"156","16","7","902","687","687"
"156","8","0","43","408","43"
"156","8","1","86","451","86"
"156","8","2","816","859","859"
"156","8","3","215","687","687"
"156","4","0","43","86","86"
"156","4","1","859","687","859"
"156","2","0","86","859","86"
"157","16","0","438","933","438"
"157","16","1","419","914","419"
"157","16","2","400","895","895"
"157","16","3","381","876","876"
"157","16","4","362","857","857"
"157","16","5","495","990","495"
"157","16","6","476","971","476"
"157","16","7","457","952","457"
"157","8","0","438","419","419"
"157","8","1","895","876","876"
"157","8","2","857","495","857"
"157","8","3","476","457","476"
"157","4","0","419","876","419"
"157","4","1","857","476","476"
"157","2","0","419","476","476"
"158","16","0","975","804","804"
"158","16","1","633","462","462"
"158","16","2","291","838","291"
"158","16","3","667","496","667"
"158","16","4","325","154","325"
"158","16","5","992","821","821"
"158","16","6","650","479","479"
"158","16","7","308","137","137"
"158","8","0","804","462","804"
"158","8","1","291","667","291"
"158","8","2","325","821","821"
"158","8","3","479","137","137"
"158","4","0","804","291","804"
"158","4","1","821","137","821"
"158","2","0","804","821","804"
"159","16","0","247","302","247"
"159","16","1","275","248","275"
"159","16","2","303","276","303"
"159","16","3","249","304","304"
"159","16","4","277","250","250"
"159","16","5","305","300","300"
"159","16","6","273","246","273"
"159","16","7","301","274","301"
"159","8","0","247","275","275"
"159","8","1","303","304","304"
"159","8","2","250","300","300"
"159","8","3","273","301","273"
"159","4","0","275","304","275"
"159","4","1","300","273","300"
"159","2","0","275","300","300"
"160","16","0","347","372","372"
"160","16","1","323","397","397"
"160","16","2","348","373","373"
"160","16","3","320","394","320"
"160","16","4","345","370","345"
"160","16","5","321","395","321"
"160","16","6","346","371","371"
"160","16","7","322","396","396"
"160","8","0","372","397","372"
"160","8","1","373","320","373"
"160","8","2","345","321","345"
"160","8","3","371","396","396"
"160","4","0","372","373","373"
"160","4","1","345","396","345"
"160","2","0","373","345","373"
"161","16","0","483","493","483"
"161","16","1","494","495","494"
"161","16","2","496","497","496"
"161","16","3","498","499","499"
"161","16","4","476","500","500"
"161","16","5","477","478","478"
"161","16","6","479","480","479"
"161","16","7","481","482","481"
"161","8","0","483","494","494"
"161","8","1","496","499","499"
"161","8","2","500","478","478"
"161","8","3","479","481","479"
"161","4","0","494","499","494"
"161","4","1","478","479","479"
"161","2","0","494","479","479"
"162","16","0","408","86","86"
"162","16","1","773","451","451"
"162","16","2","129","816","816"
"162","16","3","494","172","494"
"162","16","4","859","537","859"
"162","16","5","215","902","215"
"162","16","6","687","365","365"
"162","16","7","43","730","730"
"162","8","0","86","451","86"
"162","8","1","816","494","816"
"162","8","2","859","215","859"
"162","8","3","365","730","730"
"162","4","0","86","816","816"
"162","4","1","859","730","859"
"162","2","0","816","859","816"
"163","16","0","914","400","914"
"163","16","1","895","381","895"
"163","16","2","876","362","876"
"163","16","3","857","495","495"
"163","16","4","990","476","476"
"163","16","5","971","457","971"
"163","16","6","952","438","952"
"163","16","7","933","419","933"
"163","8","0","914","895","895"
"163","8","1","876","495","495"
"163","8","2","476","971","476"
"163","8","3","952","933","952"
"163","4","0","895","495","895"
"163","4","1","476","952","952"
"163","2","0","895","952","952"
"164","16","0","462","291","291"
"164","16","1","838","667","667"
"164","16","2","496","325","496"
"164","16","3","154","992","154"
"164","16","4","821","650","821"
"164","16","5","479","308","308"
"164","16","6","137","975","975"
"164","16","7","804","633","633"
"164","8","0","291","667","291"
"164","8","1","496","154","496"
"164","8","2","821","308","308"
"164","8","3","975","633","633"
"164","4","0","291","496","496"
"164","4","1","308","633","308"
"164","2","0","496","308","496"
"165","16","0","592","766","766"
"165","16","1","174","348","174"
"165","16","2","522","696","522"
"165","16","3","870","35","870"
"165","16","4","209","383","383"
"165","16","5","557","731","731"
"165","16","6","905","70","70"
"165","16","7","244","418","244"
"165","8","0","766","174","766"
"165","8","1","522","870","870"
"165","8","2","383","731","731"
"165","8","3","70","244","244"
"165","4","0","766","870","766"
"165","4","1","731","244","731"
"165","2","0","766","731","731"
"166","16","0","1","229","1"
"166","16","1","164","197","197"
"166","16","2","2","230","230"
"166","16","3","165","198","198"
"166","16","4","3","231","3"
"166","16","5","166","199","166"
"166","16","6","4","228","4"
"166","16","7","163","196","196"
"166","8","0","1","197","1"
"166","8","1","230","198","230"
"166","8","2","3","166","3"
"166","8","3","4","196","196"
"166","4","0","1","230","230"
"166","4","1","3","196","196"
"166","2","0","230","196","230"
"167","16","0","248","303","248"
"167","16","1","276","249","276"
"167","16","2","304","277","304"
"167","16","3","250","305","305"
"167","16","4","300","273","273"
"167","16","5","246","301","301"
"167","16","6","274","247","274"
"167","16","7","302","275","302"
"167","8","0","248","276","276"
"167","8","1","304","305","305"
"167","8","2","273","301","301"
"167","8","3","274","302","274"
"167","4","0","276","305","276"
"167","4","1","301","274","301"
"167","2","0","276","301","301"
"168","16","0","397","348","348"
"168","16","1","373","320","320"
"168","16","2","394","345","345"
"168","16","3","370","321","370"
"168","16","4","395","346","395"
"168","16","5","371","322","371"
"168","16","6","396","347","347"
"168","16","7","372","323","323"
"168","8","0","348","320","348"
"168","8","1","345","370","345"
"168","8","2","395","371","395"
"168","8","3","347","323","323"
"168","4","0","348","345","345"
"168","4","1","395","323","323"
"168","2","0","345","323","345"
"169","16","0","495","496","495"
"169","16","1","497","498","497"
"169","16","2","499","476","499"
"169","16","3","500","477","477"
"169","16","4","478","479","479"
"169","16","5","480","481","481"
"169","16","6","482","483","482"
"169","16","7","493","494","493"
"169","8","0","495","497","497"
"169","8","1","499","477","477"
"169","8","2","479","481","481"
"169","8","3","482","493","482"
"169","4","0","497","477","497"
"169","4","1","481","482","482"
"169","2","0","497","482","482"
"170","16","0","348","522","522"
"170","16","1","696","870","696"
"170","16","2","35","209","35"
"170","16","3","383","557","383"
"170","16","4","731","905","905"
"170","16","5","70","244","244"
"170","16","6","418","592","592"
"170","16","7","766","174","766"
"170","8","0","522","696","522"
"170","8","1","35","383","383"
"170","8","2","905","244","244"
"170","8","3","592","766","766"
"170","4","0","522","383","522"
"170","4","1","244","766","244"
"170","2","0","522","244","244"
"171","16","0","197","2","197"
"171","16","1","230","165","165"
"171","16","2","198","3","3"
"171","16","3","231","166","166"
"171","16","4","199","4","199"
"171","16","5","228","163","228"
"171","16","6","196","1","196"
"171","16","7","229","164","164"
"171","8","0","197","165","165"
"171","8","1","3","166","3"
"171","8","2","199","228","199"
"171","8","3","196","164","196"
"171","4","0","165","3","3"
"171","4","1","199","196","196"
"171","2","0","3","196","3"
"172","16","0","857","495","857"
"172","16","1","990","476","990"
"172","16","2","971","457","971"
"172","16","3","952","438","438"
"172","16","4","933","419","419"
"172","16","5","914","400","400"
"172","16","6","895","381","895"
"172","16","7","876","362","876"
"172","8","0","857","990","990"
"172","8","1","971","438","438"
"172","8","2","419","400","400"
"172","8","3","895","876","895"
"172","4","0","990","438","990"
"172","4","1","400","895","895"
"172","2","0","990","895","895"
"173","16","0","154","992","992"
"173","16","1","821","650","650"
"173","16","2","479","308","308"
"173","16","3","137","975","137"
"173","16","4","804","633","804"
"173","16","5","462","291","462"
"173","16","6","838","667","667"
"173","16","7","496","325","325"
"173","8","0","992","650","992"
"173","8","1","308","137","308"
"173","8","2","804","462","804"
"173","8","3","667","325","325"
"173","4","0","992","308","308"
"173","4","1","804","325","804"
"173","2","0","308","804","308"
"174","16","0","370","321","370"
"174","16","1","395","346","346"
"174","16","2","371","322","322"
"174","16","3","396","347","347"
"174","16","4","372","323","372"
"174","16","5","397","348","397"
"174","16","6","373","320","373"
"174","16","7","394","345","345"
"174","8","0","370","346","370"
"174","8","1","322","347","322"
"174","8","2","372","397","372"
"174","8","3","373","345","345"
"174","4","0","370","322","322"
"174","4","1","372","345","345"
"174","2","0","322","345","322"
"175","16","0","500","477","500"
"175","16","1","478","479","478"
"175","16","2","480","481","480"
"175","16","3","482","483","483"
"175","16","4","493","494","494"
"175","16","5","495","496","496"
"175","16","6","497","498","497"
"175","16","7","499","476","499"
"175","8","0","500","478","478"
"175","8","1","480","483","483"
"175","8","2","494","496","496"
"175","8","3","497","499","497"
"175","4","0","478","483","478"
"175","4","1","496","497","496"
"175","2","0","478","496","496"
"176","16","0","537","215","215"
"176","16","1","902","687","687"
"176","16","2","365","43","43"
"176","16","3","730","408","730"
"176","16","4","86","773","86"
"176","16","5","451","129","451"
"176","16","6","816","494","494"
"176","16","7","172","859","859"
"176","8","0","215","687","215"
"176","8","1","43","730","43"
"176","8","2","86","451","86"
"176","8","3","494","859","859"
"176","4","0","215","43","43"
"176","4","1","86","859","859"
"176","2","0","43","859","43"
"177","16","0","476","971","476"
"177","16","1","457","952","457"
"177","16","2","438","933","438"
"177","16","3","419","914","914"
"177","16","4","400","895","895"
"177","16","5","381","876","876"
"177","16","6","362","857","362"
"177","16","7","495","990","495"
"177","8","0","476","457","457"
"177","8","1","438","914","914"
"177","8","2","895","876","876"
"177","8","3","362","495","362"
"177","4","0","457","914","457"
"177","4","1","876","362","362"
"177","2","0","457","362","362"
"178","16","0","650","479","479"
"178","16","1","308","137","137"
"178","16","2","975","804","804"
"178","16","3","633","462","633"
"178","16","4","291","838","291"
"178","16","5","667","496","667"
"178","16","6","325","154","154"
"178","16","7","992","821","821"
"178","8","0","479","137","479"
"178","8","1","804","633","804"
"178","8","2","291","667","291"
"178","8","3","154","821","821"
"178","4","0","479","804","804"
"178","4","1","291","821","291"
"178","2","0","804","291","804"
"179","16","0","383","557","557"
"179","16","1","731","905","731"
"179","16","2","70","244","70"
"179","16","3","418","592","418"
"179","16","4","766","174","174"
"179","16","5","348","522","522"
"179","16","6","696","870","870"
"179","16","7","35","209","35"
"179","8","0","557","731","557"
"179","8","1","70","418","418"
"179","8","2","174","522","522"
"179","8","3","870","35","35"
"179","4","0","557","418","557"
"179","4","1","522","35","522"
"179","2","0","557","522","522"
"180","16","0","231","166","231"
"180","16","1","199","4","4"
"180","16","2","228","163","163"
"180","16","3","196","1","1"
"180","16","4","229","164","229"
"180","16","5","197","2","197"
"180","16","6","230","165","230"
"180","16","7","198","3","3"
"180","8","0","231","4","4"
"180","8","1","163","1","163"
"180","8","2","229","197","229"
"180","8","3","230","3","230"
"180","4","0","4","163","163"
"180","4","1","229","230","230"
"180","2","0","163","230","163"
"181","16","0","273","246","246"
"181","16","1","301","274","301"
"181","16","2","247","302","247"
"181","16","3","275","248","275"
"181","16","4","303","276","276"
"181","16","5","249","304","304"
"181","16","6","277","250","250"
"181","16","7","305","300","305"
"181","8","0","246","301","246"
"181","8","1","247","275","275"
"181","8","2","276","304","304"
"181","8","3","250","305","305"
"181","4","0","246","275","246"
"181","4","1","304","305","304"
"181","2","0","246","304","304"
"182","16","0","346","371","346"
"182","16","1","322","396","396"
"182","16","2","347","372","372"
"182","16","3","323","397","397"
"182","16","4","348","373","348"
"182","16","5","320","394","320"
"182","16","6","345","370","345"
"182","16","7","321","395","395"
"182","8","0","346","396","396"
"182","8","1","372","397","372"
"182","8","2","348","320","348"
"182","8","3","345","395","345"
"182","4","0","396","372","372"
"182","4","1","348","345","345"
"182","2","0","372","345","372"
"183","16","0","479","480","480"
"183","16","1","481","482","481"
"183","16","2","483","493","483"
"183","16","3","494","495","494"
"183","16","4","496","497","497"
"183","16","5","498","499","499"
"183","16","6","476","500","476"
"183","16","7","477","478","477"
"183","8","0","480","481","480"
"183","8","1","483","494","494"
"183","8","2","497","499","499"
"183","8","3","476","477","476"
"183","4","0","480","494","480"
"183","4","1","499","476","499"
"183","2","0","480","499","499"
"184","16","0","687","365","365"
"184","16","1","43","730","730"
"184","16","2","408","86","86"
"184","16","3","773","451","773"
"184","16","4","129","816","129"
"184","16","5","494","172","494"
"184","16","6","859","537","537"
"184","16","7","215","902","902"
"184","8","0","365","730","365"
"184","8","1","86","773","86"
"184","8","2","129","494","129"
"184","8","3","537","902","902"
"184","4","0","365","86","86"
"184","4","1","129","902","902"
"184","2","0","86","902","86"
"185","16","0","905","70","70"
"185","16","1","244","418","244"
"185","16","2","592","766","592"
"185","16","3","174","348","174"
"185","16","4","522","696","696"
"185","16","5","870","35","35"
"185","16","6","209","383","383"
"185","16","7","557","731","557"
"185","8","0","70","244","70"
"185","8","1","592","174","174"
"185","8","2","696","35","35"
"185","8","3","383","557","557"
"185","4","0","70","174","70"
"185","4","1","35","557","35"
"185","2","0","70","35","70"
"186","16","0","4","228","4"
"186","16","1","163","196","196"
"186","16","2","1","229","229"
"186","16","3","164","197","197"
"186","16","4","2","230","2"
"186","16","5","165","198","165"
"186","16","6","3","231","3"
"186","16","7","166","199","199"
"186","8","0","4","196","196"
"186","8","1","229","197","229"
"186","8","2","2","165","2"
"186","8","3","3","199","3"
"186","4","0","196","229","229"
"186","4","1","2","3","3"
"186","2","0","229","3","229"
"187","16","0","274","247","247"
"187","16","1","302","275","302"
"187","16","2","248","303","248"
"187","16","3","276","249","276"
"187","16","4","304","277","277"
"187","16","5","250","305","305"
"187","16","6","300","273","273"
"187","16","7","246","301","246"
"187","8","0","247","302","247"
"187","8","1","248","276","276"
"187","8","2","277","305","305"
"187","8","3","273","246","246"
"187","4","0","247","276","247"
"187","4","1","305","246","305"
"187","2","0","247","305","305"
"188","16","0","633","462","462"
"188","16","1","291","838","838"
"188","16","2","667","496","496"
"188","16","3","325","154","325"
"188","16","4","992","821","992"
"188","16","5","650","479","650"
"188","16","6","308","137","137"
"188","16","7","975","804","804"
"188","8","0","462","838","462"
"188","8","1","496","325","496"
"188","8","2","992","650","992"
"188","8","3","137","804","804"
"188","4","0","462","496","496"
"188","4","1","992","804","804"
"188","2","0","496","804","496"
"189","16","0","494","495","495"
"189","16","1","496","497","496"
"189","16","2","498","499","498"
"189","16","3","476","500","476"
"189","16","4","477","478","478"
"189","16","5","479","480","480"
"189","16","6","481","482","482"
"189","16","7","483","493","483"
"189","8","0","495","496","495"
"189","8","1","498","476","476"
"189","8","2","478","480","480"
"189","8","3","482","483","483"
"189","4","0","495","476","495"
"189","4","1","480","483","480"
"189","2","0","495","480","480"
"190","16","0","773","451","773"
"190","16","1","129","816","816"
"190","16","2","494","172","172"
"190","16","3","859","537","537"
"190","16","4","215","902","215"
"190","16","5","687","365","687"
"190","16","6","43","730","43"
"190","16","7","408","86","86"
"190","8","0","773","816","816"
