"login_id","book_id","score","comment_text"
"user99","242","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user36","242","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user73","242","5","오래 기억에 남을 만큼 인상 깊었어요."
"user10","242","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user47","242","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user84","242","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user21","242","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user58","242","5","제 취향에 정말 잘 맞는 책이었어요."
"user95","242","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user32","242","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user69","242","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user6","242","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user43","242","4","공감되는 대목이 많아 인상 깊었어요."
"user80","242","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user17","242","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user54","242","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user91","242","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user28","242","5","최근 읽은 책 중 가장 만족스러웠어요."
"user65","242","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user2","242","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user39","242","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user76","242","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user13","242","4","천천히 다시 읽어 보고 싶은 책이에요."
"user50","242","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user87","242","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user24","242","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user61","242","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user98","242","4","기대 이상으로 만족스럽게 읽었어요."
"user35","242","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user72","242","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user9","242","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user46","242","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user83","242","4","공감되는 대목이 많아 인상 깊었어요."
"user20","242","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user48","243","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user85","243","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user22","243","4","공감되는 대목이 많아 인상 깊었어요."
"user59","243","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user96","243","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user33","243","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user70","243","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user7","243","4","읽고 나서도 기억에 남는 부분이 많아요."
"user44","243","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user81","243","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user18","243","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user55","243","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user92","243","4","내용의 흐름이 자연스럽고 좋았어요."
"user29","243","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user66","243","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user3","243","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user40","243","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user77","243","4","기대 이상으로 만족스럽게 읽었어요."
"user14","243","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user51","243","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user88","243","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user25","243","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user62","243","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user99","243","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user36","243","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user73","243","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user10","243","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user47","243","4","읽고 나서도 기억에 남는 부분이 많아요."
"user84","243","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user21","243","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user58","243","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user95","243","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user32","243","5","다 읽고 바로 다시 펼쳐 보고 싶었어요."
"user69","243","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user6","243","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user43","243","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user80","243","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user17","243","5","처음부터 끝까지 깊이 몰입해서 읽었어요."
"user54","243","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user91","243","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user77","244","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user14","244","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user51","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요."
"user88","244","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user25","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user62","244","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user99","244","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user36","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요."
"user73","244","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user10","244","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user47","244","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user84","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user21","244","4","주제와 구성이 잘 어우러졌어요."
"user58","244","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user95","244","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user32","244","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user69","244","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user6","244","5","내용과 구성이 모두 훌륭했어요."
"user43","244","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user80","244","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user17","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user54","244","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user91","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요."
"user28","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user65","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user2","244","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user39","244","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user76","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요."
"user13","244","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user50","244","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user87","244","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user24","244","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user61","244","4","주제와 구성이 잘 어우러졌어요."
"user98","244","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user35","244","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user72","244","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user9","244","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user46","244","5","내용과 구성이 모두 훌륭했어요."
"user83","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user20","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user57","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user94","244","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user31","244","5","오래 기억에 남을 만큼 인상 깊었어요."
"user68","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user5","244","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user42","244","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user79","244","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user16","244","4","기대 이상으로 만족스럽게 읽었어요."
"user53","244","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user90","244","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user27","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user64","244","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user1","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user38","244","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user75","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user12","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user49","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user86","244","5","내용과 구성이 모두 훌륭했어요."
"user23","244","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user60","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user97","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user34","244","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user71","244","4","내용의 흐름이 자연스럽고 좋았어요."
"user8","244","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user45","244","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user82","244","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user19","244","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user56","244","5","제 취향에 정말 잘 맞는 책이었어요."
"user93","244","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user30","244","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user67","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user4","244","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user41","244","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user78","244","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user15","244","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user52","244","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user89","244","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user26","244","5","최근 읽은 책 중 가장 만족스러웠어요."
"user63","244","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user100","244","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user37","244","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user74","244","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user11","244","4","천천히 다시 읽어 보고 싶은 책이에요."
"user48","244","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user85","244","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user22","244","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user59","244","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user6","245","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user43","245","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user80","245","5","읽는 내내 기대를 뛰어넘는 책이었어요."
"user17","245","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user54","245","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user91","245","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user28","245","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user65","245","4","책장을 넘기는 시간이 즐거웠어요."
"user2","245","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user39","245","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user76","245","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user13","245","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user50","245","5","오래 기억에 남을 만큼 인상 깊었어요."
"user87","245","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user24","245","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user61","245","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user98","245","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user35","245","5","제 취향에 정말 잘 맞는 책이었어요."
"user72","245","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user9","245","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user46","245","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user83","245","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user20","245","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user57","245","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user94","245","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user31","245","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user68","245","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user5","245","4","읽고 나서도 기억에 남는 부분이 많아요."
"user42","245","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user79","245","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user16","245","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user53","245","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user90","245","5","오래 기억에 남을 만큼 인상 깊었어요."
"user27","245","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user64","245","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user1","245","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user38","245","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user75","245","4","기대 이상으로 만족스럽게 읽었어요."
"user12","245","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user49","245","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user86","245","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user23","245","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user60","245","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user97","245","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user34","245","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user71","245","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user8","245","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user45","245","5","최근 읽은 책 중 가장 만족스러웠어요."
"user82","245","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user19","245","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user56","245","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user93","245","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user30","245","4","천천히 다시 읽어 보고 싶은 책이에요."
"user35","246","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user72","246","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user9","246","3","몇몇 대목이 기억에 남았어요."
"user46","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user83","246","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user20","246","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user57","246","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user94","246","4","기대 이상으로 만족스럽게 읽었어요."
"user31","246","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user68","246","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user5","246","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user42","246","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user79","246","3","전체적으로 균형이 잘 잡힌 편이에요."
"user16","246","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user53","246","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user90","246","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user27","246","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user64","246","3","전반적으로 괜찮은 독서 경험이었어요."
"user1","246","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user38","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user75","246","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user12","246","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user49","246","4","천천히 다시 읽어 보고 싶은 책이에요."
"user86","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user23","246","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user60","246","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user97","246","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user34","246","3","부담 없이 무난하게 읽었어요."
"user71","246","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user8","246","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user45","246","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user82","246","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user19","246","3","기대했던 정도로 재미있게 읽었어요."
"user56","246","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user93","246","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user30","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user67","246","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user4","246","4","책장을 넘기는 시간이 즐거웠어요."
"user41","246","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user78","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user15","246","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user52","246","2","내용이 조금 더 간결했으면 좋았을 것 같아요. 다음 작품은 더 기대해 보려고 해요."
"user89","246","4","천천히 다시 읽어 보고 싶은 책이에요."
"user26","246","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user63","246","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user100","246","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user37","246","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user74","246","3","부담 없이 무난하게 읽었어요."
"user11","246","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user48","246","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user85","246","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user22","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user59","246","3","기대했던 정도로 재미있게 읽었어요."
"user96","246","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user33","246","2","장점과 단점이 분명한 책이었어요. 인상적인 부분만큼 아쉬운 부분도 있었어요."
"user70","246","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user7","246","2","집중되는 부분과 그렇지 않은 부분이 나뉘었어요. 조금 아쉽지만 시도 자체는 좋았어요."
"user44","246","3","취향에 따라 평가가 달라질 것 같아요."
"user81","246","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user18","246","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user55","246","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
